plan_id,brand_name,display_name,type,tariff_type,supply_c_per_day,single_rate_c_per_kwh,feed_in_c_per_kwh,controlled_load_c_per_kwh,pay_on_time_only,plan_doc_url
ALI1018940MRE1@EME,Alinta Energy,HomeDeal Edge - Time of Use (Interval) + CL,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI1018940MRE1@EME
ALI1018941MRE1@EME,Alinta Energy,HomeDeal Edge - Single Rate,MARKET,SINGLE_RATE,,41.53,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI1018941MRE1@EME
ALI1018942MRE1@EME,Alinta Energy,HomeDeal Edge - Demand Single Rate,MARKET,SINGLE_RATE,,48.0,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI1018942MRE1@EME
ALI1018939MRE1@EME,Alinta Energy,HomeDeal Edge - Single Rate + CL,MARKET,SINGLE_RATE,,41.53,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI1018939MRE1@EME
ALI1018938MRE1@EME,Alinta Energy,HomeDeal Edge - Demand Single Rate + CL,MARKET,SINGLE_RATE,,48.0,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI1018938MRE1@EME
ALI1018937MRE1@EME,Alinta Energy,HomeDeal Edge - Time of Use (Interval),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI1018937MRE1@EME
ALI13177SRE18@EME,Alinta Energy,Standing Offer - Single Rate + CL,STANDING,SINGLE_RATE,,41.95,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI13177SRE18@EME
ALI13156SRE19@EME,Alinta Energy,Standing Offer - Single Rate,STANDING,SINGLE_RATE,,41.95,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI13156SRE19@EME
ALI153070SBE14@EME,Alinta Energy,SME Standing Offer - Time of Use (Interval),STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI153070SBE14@EME
ALI13174SRE18@EME,Alinta Energy,Standing Offer - Demand Single Rate + CL,STANDING,SINGLE_RATE,,48.48,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI13174SRE18@EME
ALI13196SBE19@EME,Alinta Energy,SME Standing Offer - Single Rate,STANDING,SINGLE_RATE,,46.13,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI13196SBE19@EME
ALI13167SBE19@EME,Alinta Energy,SME Standing Offer - Single Rate + CL,STANDING,SINGLE_RATE,,46.13,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI13167SBE19@EME
ALI13172SRE17@EME,Alinta Energy,Standing Offer - Demand Single Rate,STANDING,SINGLE_RATE,,48.48,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI13172SRE17@EME
ALI13183SBE18@EME,Alinta Energy,SME Standing Offer - Demand Single Rate + CL,STANDING,SINGLE_RATE,,40.04,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI13183SBE18@EME
ALI13153SBE19@EME,Alinta Energy,SME Standing Offer - Time of Use + CL,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI13153SBE19@EME
ALI13213SBE17@EME,Alinta Energy,SME Standing Offer - Demand Single Rate,STANDING,SINGLE_RATE,,40.04,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI13213SBE17@EME
ALI13161SBE17@EME,Alinta Energy,SME Standing Offer - Time of Use,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI13161SBE17@EME
ALI875574MRE5@EME,Alinta Energy,SolarBalance Go - Demand Single Rate + CL,MARKET,SINGLE_RATE,,48.48,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI875574MRE5@EME
ALI153096SRE13@EME,Alinta Energy,Standing Offer - Time of Use (Interval) + CL,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI153096SRE13@EME
ALI875595MRE5@EME,Alinta Energy,SolarBalance Go - Single Rate + CL,MARKET,SINGLE_RATE,,41.95,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI875595MRE5@EME
ALI463788MBE13@EME,Alinta Energy,BusinessDeal On - Time of Use (Interval) + CL,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI463788MBE13@EME
ALI463785MBE12@EME,Alinta Energy,BusinessDeal On - Time of Use,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI463785MBE12@EME
ALI153071SBE15@EME,Alinta Energy,SME Standing Offer - Time of Use (Interval) + CL,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI153071SBE15@EME
ALI463783MBE12@EME,Alinta Energy,BusinessDeal On - Demand Single Rate,MARKET,SINGLE_RATE,,39.24,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI463783MBE12@EME
ALI463787MBE13@EME,Alinta Energy,BusinessDeal On - Time of Use (Interval),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI463787MBE13@EME
ALI875572MRE4@EME,Alinta Energy,SolarBalance Go - Demand Single Rate,MARKET,SINGLE_RATE,,48.48,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI875572MRE4@EME
ALI875577MRE4@EME,Alinta Energy,SolarBalance Go - Time of Use (Interval),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI875577MRE4@EME
ALI153095SRE12@EME,Alinta Energy,Standing Offer - Time of Use (Interval),STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI153095SRE12@EME
ALI463781MBE12@EME,Alinta Energy,BusinessDeal On - Single Rate,MARKET,SINGLE_RATE,,45.21,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI463781MBE12@EME
ALI463782MBE12@EME,Alinta Energy,BusinessDeal On - Single Rate + CL,MARKET,SINGLE_RATE,,45.21,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI463782MBE12@EME
ALI875587MRE4@EME,Alinta Energy,SolarBalance Go - Single Rate,MARKET,SINGLE_RATE,,41.95,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI875587MRE4@EME
ALI875581MRE5@EME,Alinta Energy,SolarBalance Go - Time of Use (Interval) + CL,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI875581MRE5@EME
ALI463784MBE12@EME,Alinta Energy,BusinessDeal On - Demand Single Rate + CL,MARKET,SINGLE_RATE,,39.24,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI463784MBE12@EME
ALI463786MBE12@EME,Alinta Energy,BusinessDeal On - Time of Use + CL,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=ALI463786MBE12@EME
SUM1034965SRE1@EME,Sumo,Sumo Standing Offer TOU + CL,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=SUM1034965SRE1@EME
SUM1034968SRE1@EME,Sumo,Sumo Standing Offer Single rate + CL,STANDING,SINGLE_RATE,,41.8,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=SUM1034968SRE1@EME
SUM1034970SBE1@EME,Sumo,Sumo Standing Offer TOU Interval + CL,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=SUM1034970SBE1@EME
SUM1034966SBE1@EME,Sumo,Sumo Standing Offer TOU Interval,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=SUM1034966SBE1@EME
SUM1034967SRE1@EME,Sumo,Sumo Standing Offer Single Rate,STANDING,SINGLE_RATE,,41.8,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=SUM1034967SRE1@EME
SUM1034969SRE1@EME,Sumo,Sumo Standing Offer TOU,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=SUM1034969SRE1@EME
SUM926368SBE3@EME,Sumo,Sumo Standing Offer TOU + CL,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=SUM926368SBE3@EME
SUM926370SBE3@EME,Sumo,Sumo Standing Offer Single rate + CL,STANDING,SINGLE_RATE,,44.8,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=SUM926370SBE3@EME
SUM926367SBE3@EME,Sumo,Sumo Standing Offer TOU,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=SUM926367SBE3@EME
SUM976234SBE1@EME,Sumo,Sumo Standing Offer Single Rate,STANDING,SINGLE_RATE,,44.8,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=SUM976234SBE1@EME
KOG1051292MRE2@EME,Kogan Energy,Kogan Energy with free FIRST,MARKET,TIME_OF_USE,,,0.5,,False,https://www.energymadeeasy.gov.au/plan?id=KOG1051292MRE2@EME
KOG1051264MRE2@EME,Kogan Energy,Kogan Energy with free FIRST,MARKET,TIME_OF_USE,,,0.5,,False,https://www.energymadeeasy.gov.au/plan?id=KOG1051264MRE2@EME
KOG1051338MRE2@EME,Kogan Energy,Kogan Energy for current FIRST members,MARKET,SINGLE_RATE,,34.3731,0.5,,False,https://www.energymadeeasy.gov.au/plan?id=KOG1051338MRE2@EME
KOG1051320MRE2@EME,Kogan Energy,Kogan Energy for current FIRST members,MARKET,TIME_OF_USE,,,0.5,,False,https://www.energymadeeasy.gov.au/plan?id=KOG1051320MRE2@EME
KOG1051270MRE2@EME,Kogan Energy,Kogan Energy with free FIRST,MARKET,SINGLE_RATE,,34.3731,0.5,,False,https://www.energymadeeasy.gov.au/plan?id=KOG1051270MRE2@EME
KOG1051314MRE2@EME,Kogan Energy,Kogan Energy for current FIRST members,MARKET,TIME_OF_USE,,,0.5,,False,https://www.energymadeeasy.gov.au/plan?id=KOG1051314MRE2@EME
KOG1051271MRE2@EME,Kogan Energy,Kogan Energy for current FIRST members,MARKET,TIME_OF_USE,,,0.5,,False,https://www.energymadeeasy.gov.au/plan?id=KOG1051271MRE2@EME
KOG1051333MRE2@EME,Kogan Energy,Kogan Energy for current FIRST members,MARKET,TIME_OF_USE,,,0.5,,False,https://www.energymadeeasy.gov.au/plan?id=KOG1051333MRE2@EME
KOG1051334MRE2@EME,Kogan Energy,Kogan Energy with free FIRST,MARKET,TIME_OF_USE,,,0.5,,False,https://www.energymadeeasy.gov.au/plan?id=KOG1051334MRE2@EME
KOG1051336MRE2@EME,Kogan Energy,Kogan Energy for current FIRST members,MARKET,SINGLE_RATE,,34.3731,0.5,,False,https://www.energymadeeasy.gov.au/plan?id=KOG1051336MRE2@EME
KOG1051337MRE2@EME,Kogan Energy,Kogan Energy with free FIRST,MARKET,SINGLE_RATE,,34.3731,0.5,,False,https://www.energymadeeasy.gov.au/plan?id=KOG1051337MRE2@EME
KOG1051316MRE2@EME,Kogan Energy,Kogan Energy with free FIRST,MARKET,TIME_OF_USE,,,0.5,,False,https://www.energymadeeasy.gov.au/plan?id=KOG1051316MRE2@EME
KOG919297MRE2@EME,Kogan Energy,Kogan Energy Basic,MARKET,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=KOG919297MRE2@EME
KOG919298MRE2@EME,Kogan Energy,Kogan Energy Basic,MARKET,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=KOG919298MRE2@EME
KOG919223MRE2@EME,Kogan Energy,Kogan Energy Basic,MARKET,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=KOG919223MRE2@EME
KOG919206MRE2@EME,Kogan Energy,Kogan Energy Basic,MARKET,SINGLE_RATE,,39.0,,,False,https://www.energymadeeasy.gov.au/plan?id=KOG919206MRE2@EME
KOG919197MRE2@EME,Kogan Energy,Kogan Energy Basic,MARKET,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=KOG919197MRE2@EME
KOG919196MRE2@EME,Kogan Energy,Kogan Energy Basic,MARKET,SINGLE_RATE,,39.0,,,False,https://www.energymadeeasy.gov.au/plan?id=KOG919196MRE2@EME
PSH1051126MRE1@EME,Powershop,Power House,MARKET,TIME_OF_USE,,,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH1051126MRE1@EME
PSH1051116MRE1@EME,Powershop,Power House,MARKET,TIME_OF_USE,,,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH1051116MRE1@EME
PSH1051117MRE1@EME,Powershop,Power House,MARKET,TIME_OF_USE,,,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH1051117MRE1@EME
PSH1051110MRE1@EME,Powershop,Power House,MARKET,TIME_OF_USE,,,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH1051110MRE1@EME
PSH1051101MRE1@EME,Powershop,Power House,MARKET,SINGLE_RATE,,34.3731,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH1051101MRE1@EME
PSH1051082MRE1@EME,Powershop,Power House,MARKET,SINGLE_RATE,,34.3731,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH1051082MRE1@EME
PSH1012869MRE4@EME,Powershop,Switch Saver,MARKET,TIME_OF_USE,,,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH1012869MRE4@EME
PSH1012858MRE4@EME,Powershop,Switch Saver,MARKET,TIME_OF_USE,,,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH1012858MRE4@EME
PSH1012872MRE4@EME,Powershop,Switch Saver,MARKET,TIME_OF_USE,,,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH1012872MRE4@EME
PSH1012871MRE4@EME,Powershop,Switch Saver,MARKET,SINGLE_RATE,,39.6068,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH1012871MRE4@EME
PSH1012889MRE4@EME,Powershop,Switch Saver,MARKET,SINGLE_RATE,,39.6068,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH1012889MRE4@EME
PSH1012850MRE4@EME,Powershop,Switch Saver,MARKET,TIME_OF_USE,,,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH1012850MRE4@EME
PSH997507MBE1@EME,Powershop,Power Business,MARKET,TIME_OF_USE,,,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH997507MBE1@EME
PSH997495MBE1@EME,Powershop,Power Business,MARKET,TIME_OF_USE,,,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH997495MBE1@EME
PSH925683SRE2@EME,Powershop,Standing Offer,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=PSH925683SRE2@EME
PSH925670SRE2@EME,Powershop,Standing Offer,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=PSH925670SRE2@EME
PSH925637SBE2@EME,Powershop,Standing Offer,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=PSH925637SBE2@EME
PSH925646SRE2@EME,Powershop,Standing Offer,STANDING,SINGLE_RATE,,39.0,,,False,https://www.energymadeeasy.gov.au/plan?id=PSH925646SRE2@EME
PSH925633SBE2@EME,Powershop,Standing Offer,STANDING,SINGLE_RATE,,44.16,,,False,https://www.energymadeeasy.gov.au/plan?id=PSH925633SBE2@EME
PSH925645SBE2@EME,Powershop,Standing Offer,STANDING,SINGLE_RATE,,44.16,,,False,https://www.energymadeeasy.gov.au/plan?id=PSH925645SBE2@EME
PSH925641SRE2@EME,Powershop,Standing Offer,STANDING,SINGLE_RATE,,39.0,,,False,https://www.energymadeeasy.gov.au/plan?id=PSH925641SRE2@EME
PSH925630SRE2@EME,Powershop,Standing Offer,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=PSH925630SRE2@EME
PSH925611SRE2@EME,Powershop,Standing Offer,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=PSH925611SRE2@EME
PSH925624SBE2@EME,Powershop,Standing Offer,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=PSH925624SBE2@EME
PSH925594SBE2@EME,Powershop,Standing Offer,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=PSH925594SBE2@EME
PSH925600SBE2@EME,Powershop,Standing Offer,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=PSH925600SBE2@EME
PSH997577MBE1@EME,Powershop,Power Business,MARKET,SINGLE_RATE,,37.6285,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH997577MBE1@EME
PSH997582MBE1@EME,Powershop,Power Business,MARKET,TIME_OF_USE,,,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH997582MBE1@EME
PSH997567MBE1@EME,Powershop,Power Business,MARKET,SINGLE_RATE,,37.6285,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH997567MBE1@EME
PSH997552MBE1@EME,Powershop,Power Business,MARKET,TIME_OF_USE,,,49.0,,False,https://www.energymadeeasy.gov.au/plan?id=PSH997552MBE1@EME
DIA933988MBE3@EME,Diamond Energy,Diamond Everyday,MARKET,SINGLE_RATE,,45.57,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=DIA933988MBE3@EME
DIA933998SBE2@EME,Diamond Energy,Diamond Standing Two Rate,STANDING,SINGLE_RATE,,46.81,,,False,https://www.energymadeeasy.gov.au/plan?id=DIA933998SBE2@EME
DIA786923MBE5@EME,Diamond Energy,Diamond Everyday,MARKET,SINGLE_RATE,,45.57,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=DIA786923MBE5@EME
DIA933996MRE3@EME,Diamond Energy,Diamond Everyday - T73,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=DIA933996MRE3@EME
DIA933995MRE3@EME,Diamond Energy,Diamond Everyday,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=DIA933995MRE3@EME
DIA786883MBE4@EME,Diamond Energy,Diamond Everyday - T52,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=DIA786883MBE4@EME
DIA786886MBE4@EME,Diamond Energy,Diamond Everyday - T73,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=DIA786886MBE4@EME
DIA786881MRE4@EME,Diamond Energy,Diamond Everyday - T73,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=DIA786881MRE4@EME
DIA934005MBE2@EME,Diamond Energy,Diamond Everyday - T73,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=DIA934005MBE2@EME
DIA933990MBE2@EME,Diamond Energy,Diamond Everyday - T52,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=DIA933990MBE2@EME
DIA933992MRE2@EME,Diamond Energy,Diamond Everyday,MARKET,SINGLE_RATE,,43.02,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=DIA933992MRE2@EME
DIA786927MRE5@EME,Diamond Energy,Diamond Everyday,MARKET,SINGLE_RATE,,43.02,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=DIA786927MRE5@EME
DIA786900MRE4@EME,Diamond Energy,Diamond Everyday,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=DIA786900MRE4@EME
DIA934003SRE1@EME,Diamond Energy,Diamond Standing TOU,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=DIA934003SRE1@EME
DIA934001SRE1@EME,Diamond Energy,Diamond Standing Two Rate,STANDING,SINGLE_RATE,,44.35,,,False,https://www.energymadeeasy.gov.au/plan?id=DIA934001SRE1@EME
DIA786929SRE3@EME,Diamond Energy,Diamond Standing Single Rate,STANDING,SINGLE_RATE,,44.35,,,False,https://www.energymadeeasy.gov.au/plan?id=DIA786929SRE3@EME
DIA786918SRE3@EME,Diamond Energy,Diamond Standing TOU,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=DIA786918SRE3@EME
DIA786930SBE3@EME,Diamond Energy,Diamond Standing TOU,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=DIA786930SBE3@EME
DIA786901SBE3@EME,Diamond Energy,Diamond Standing Single Rate,STANDING,SINGLE_RATE,,46.81,,,False,https://www.energymadeeasy.gov.au/plan?id=DIA786901SBE3@EME
COV1042143MBE1@EME,CovaU,Freedom Business Single,MARKET,SINGLE_RATE,,52.06,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1042143MBE1@EME
COV1042141MRE1@EME,CovaU,Freedom Residential Flexible + CL,MARKET,TIME_OF_USE,,,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1042141MRE1@EME
COV1042144MBE1@EME,CovaU,Freedom Business Single  + CL,MARKET,SINGLE_RATE,,52.06,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1042144MBE1@EME
COV1042146MBE1@EME,CovaU,Freedom Business TOU 5-Day CL,MARKET,TIME_OF_USE,,,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1042146MBE1@EME
COV1042148MBE1@EME,CovaU,Freedom Business TOU Demand,MARKET,TIME_OF_USE,,,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1042148MBE1@EME
COV1042145MBE1@EME,CovaU,Freedom Business TOU 5-Day,MARKET,TIME_OF_USE,,,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1042145MBE1@EME
COV1042139MRE1@EME,CovaU,Freedom Residential Single,MARKET,SINGLE_RATE,,47.45,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1042139MRE1@EME
COV1042147MBE1@EME,CovaU,Freedom Business TOU,MARKET,TIME_OF_USE,,,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1042147MBE1@EME
COV1042142MRE1@EME,CovaU,Freedom Residential Single + CL,MARKET,SINGLE_RATE,,47.45,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1042142MRE1@EME
COV1042140MRE1@EME,CovaU,Freedom Residential Flexible,MARKET,TIME_OF_USE,,,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1042140MRE1@EME
COV1041712MBE1@EME,CovaU,Freedom Business TOU Demand,MARKET,TIME_OF_USE,,,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1041712MBE1@EME
COV1041711MBE1@EME,CovaU,Freedom Business TOU,MARKET,TIME_OF_USE,,,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1041711MBE1@EME
COV1041707MBE1@EME,CovaU,Freedom Business Single,MARKET,SINGLE_RATE,,52.06,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1041707MBE1@EME
COV1041703MRE1@EME,CovaU,Freedom Residential Single,MARKET,SINGLE_RATE,,47.45,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1041703MRE1@EME
COV1041704MRE1@EME,CovaU,Freedom Residential Flexible,MARKET,TIME_OF_USE,,,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1041704MRE1@EME
COV1041709MBE1@EME,CovaU,Freedom Business TOU 5-Day,MARKET,TIME_OF_USE,,,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1041709MBE1@EME
COV1041708MBE1@EME,CovaU,Freedom Business Single + CL,MARKET,SINGLE_RATE,,52.06,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1041708MBE1@EME
COV1041706MRE1@EME,CovaU,Freedom Residential Single (RSRCL) CL,MARKET,SINGLE_RATE,,47.45,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1041706MRE1@EME
COV1041705MRE1@EME,CovaU,Freedom Residential Flexible + CL,MARKET,TIME_OF_USE,,,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1041705MRE1@EME
COV1041710MBE1@EME,CovaU,Freedom Business TOU 5-Day CL,MARKET,TIME_OF_USE,,,5.5,,False,https://www.energymadeeasy.gov.au/plan?id=COV1041710MBE1@EME
COV1030377SBE1@EME,CovaU,CovaU Basics Business TOU Demand,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=COV1030377SBE1@EME
COV1030376SBE1@EME,CovaU,CovaU Basics Business TOU,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=COV1030376SBE1@EME
COV1030375SBE1@EME,CovaU,CovaU Basics Business TOU 5-Day CL,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=COV1030375SBE1@EME
COV1030373SRE1@EME,CovaU,CovaU Basics Residential Single + CL,STANDING,SINGLE_RATE,,39.4,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=COV1030373SRE1@EME
COV1030371SRE1@EME,CovaU,CovaU Basics Residential Flexible,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=COV1030371SRE1@EME
COV1030374SBE1@EME,CovaU,CovaU Basics Business Single + CL,STANDING,SINGLE_RATE,,46.4,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=COV1030374SBE1@EME
COV1030372SRE1@EME,CovaU,CovaU Basics Residential Flexible + CL,STANDING,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=COV1030372SRE1@EME
COV1030370SRE1@EME,CovaU,CovaU Basics Residential Single,STANDING,SINGLE_RATE,,39.4,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=COV1030370SRE1@EME
NEX1045851SBE1@EME,Next Business Energy,NBE Standing Offer,STANDING,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1045851SBE1@EME
NEX1045849SBE1@EME,Next Business Energy,NBE Standing Offer,STANDING,SINGLE_RATE,,46.42,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1045849SBE1@EME
NEX1045852SBE1@EME,Next Business Energy,NBE Standing Offer,STANDING,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1045852SBE1@EME
NEX1045854SRE1@EME,Next Business Energy,NBE Standing Offer,STANDING,SINGLE_RATE,,44.18,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1045854SRE1@EME
NEX1045848SBE1@EME,Next Business Energy,NBE Standing Offer,STANDING,SINGLE_RATE,,46.42,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1045848SBE1@EME
NEX1045853SRE1@EME,Next Business Energy,NBE Standing Offer,STANDING,SINGLE_RATE,,44.18,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1045853SRE1@EME
NEX1045850SBE1@EME,Next Business Energy,NBE Standing Offer,STANDING,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1045850SBE1@EME
NEX1044171MBE1@EME,Next Business Energy,Next Assured Bus 15% GTD,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1044171MBE1@EME
NEX1044173MBE1@EME,Next Business Energy,Next Assured Bus 15% GTD,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1044173MBE1@EME
NEX1044177MBE1@EME,Next Business Energy,Next Assured Bus 15% GTD,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=NEX1044177MBE1@EME
